Time,dcVoltage(V),totalActivePower(W),L1_acCurrent(A),L1_acFrequency(Hz),L1_acVoltage(V),L1_activePower(W),L1_reactivePower(W),L2_acCurrent(A),L2_acFrequency(Hz),L2_acVoltage(V),L2_activePower(W),L2_reactivePower(W),L3_acCurrent(A),L3_acFrequency(Hz),L3_acVoltage(V),L3_activePower(W),L3_reactivePower(W)
2023-06-22 07:00:00,749.612,5924.29,8.8906,50.0009,225.004,1985.8,-271.102,8.86605,50.0007,224.9,1978.58,-290.167,8.7886,50.001,224.396,1959.91,-239.437
2023-06-22 07:05:00,749.513,3530.44,5.39552,50.0263,226.161,1189.87,-272.424,5.35376,50.0269,225.965,1176.71,-287.666,5.26344,50.0268,225.258,1163.86,-240.885
2023-06-22 07:10:00,749.584,5771.83,8.6791,50.0377,226.536,1941.12,-329.882,8.60293,50.0374,226.744,1921.25,-368.771,8.50858,50.0373,226.252,1909.46,-281.868
2023-06-22 07:15:00,749.78,7429.01,11.0201,50.034,226.911,2492.44,-254.404,10.9249,50.0323,226.935,2470.45,-276.176,10.9119,50.0326,226.331,2466.12,-232.619
2023-06-22 07:20:00,749.753,8957.03,13.2188,50.0419,226.82,2992.68,-251.431,13.2223,50.0411,226.955,2992.92,-279.513,13.1435,50.0416,225.917,2971.44,-230.363
2023-06-22 07:25:00,749.618,10819.6,15.9538,50.0456,227.197,3624.72,-241.801,15.8814,50.0455,227.226,3606.79,-270.114,15.8063,50.0457,226.821,3588.08,-219.422
2023-06-22 07:30:00,749.661,6703.13,10.0071,50.0372,226.109,2241.77,-327.586,9.98126,50.037,226.133,2232.96,-369.262,9.92297,50.0377,225.661,2228.41,-277.164
2023-06-22 07:35:00,749.443,10316.1,15.2135,50.0393,226.728,3445.07,-250.109,15.2092,50.0393,226.849,3445.65,-278.245,15.1416,50.0404,225.834,3425.36,-220.452
2023-06-22 07:40:00,749.799,9562.61,14.1634,50.0337,226.567,3200.17,-301.167,14.0863,50.0335,226.458,3180.33,-352.327,14.0786,50.0348,226.164,3182.11,-263.967
2023-06-22 07:45:00,749.798,10343.7,15.2122,50.0443,227.422,3457.65,-241.666,15.1632,50.0439,227.317,3446.84,-257.676,15.1661,50.0436,227.039,3439.24,-223.047
2023-06-22 07:50:00,749.629,10369.6,15.4517,50.0512,224.407,3461.47,-287.568,15.4594,50.0512,224.449,3463.1,-337.589,15.3711,50.0515,224.096,3444.99,-243.442
2023-06-22 07:55:00,749.632,11555.9,17.1853,50.0457,224.611,3859.98,-243.568,17.1794,50.0455,224.494,3856.35,-274.404,17.1132,50.0459,224.149,3839.55,-212.387
2023-06-22 08:00:00,749.598,11530.0,17.1726,50.0528,224.315,3851.17,-238.475,17.1317,50.0525,224.344,3845.03,-264.371,17.1066,50.0541,223.864,3833.85,-213.664
2023-06-22 08:05:00,749.641,12924.4,19.1999,50.049,224.612,4311.9,-247.754,19.1602,50.0488,224.746,4310.74,-268.132,19.1712,50.0492,224.217,4301.72,-220.509
2023-06-22 08:10:00,749.518,14448.3,21.4636,50.0458,224.662,4824.07,-246.429,21.4091,50.045,224.74,4818.48,-273.717,21.3783,50.0466,224.473,4805.75,-218.374
2023-06-22 08:15:00,749.5,17363.0,25.7651,50.0362,224.634,5782.69,-253.142,25.7825,50.036,224.661,5802.39,-276.753,25.7462,50.0362,224.431,5777.91,-231.106
2023-06-22 08:20:00,749.367,13333.3,19.9204,50.0298,223.53,4452.73,-247.285,19.8809,50.0288,223.581,4451.71,-267.639,19.8323,50.0285,223.027,4428.84,-217.519
2023-06-22 08:25:00,749.909,3852.98,5.98605,50.0458,220.836,1297.03,-268.351,5.94287,50.0454,220.869,1284.88,-287.762,5.85762,50.0448,220.331,1271.08,-238.842
2023-06-22 08:30:00,749.582,4811.95,7.39792,50.0414,220.696,1613.45,-284.909,7.39606,50.0426,220.694,1602.64,-347.934,7.30089,50.0419,220.787,1595.86,-252.614
2023-06-22 08:35:00,749.151,11210.4,16.5587,50.0065,226.235,3739.79,-250.163,16.5715,50.0064,226.193,3743.22,-272.952,16.5125,50.0077,225.782,3727.42,-223.514
2023-06-22 08:40:00,749.688,4319.75,6.62663,50.0339,224.152,1448.98,-337.586,6.63407,50.0343,223.968,1442.95,-372.519,6.49716,50.0347,223.679,1427.82,-288.473
2023-06-22 08:45:00,749.761,16390.5,24.0208,50.0221,227.529,5466.31,-281.685,23.9715,50.0218,227.665,5463.42,-295.977,23.9927,50.0217,227.392,5460.78,-261.914
2023-06-22 08:50:00,749.762,19753.4,28.8298,50.0089,228.184,6582.21,-295.798,28.8642,50.0077,228.298,6601.43,-308.847,28.7896,50.0082,227.703,6569.77,-270.692
2023-06-22 08:55:00,749.599,21268.1,30.9733,49.9992,228.998,7089.85,-283.931,30.8917,49.9996,228.81,7080.25,-303.956,30.9772,49.9993,228.915,7098.02,-260.876
2023-06-22 09:00:00,749.515,21026.7,30.6364,49.9728,228.518,7012.3,-283.1,30.6176,49.9729,228.882,7017.87,-296.525,30.6011,49.9729,228.354,6996.56,-257.3
2023-06-22 09:05:00,749.62,23390.0,34.023,49.976,228.863,7798.89,-338.58,34.0135,49.9765,229.324,7797.77,-370.631,33.9934,49.9762,229.286,7793.33,-301.026
2023-06-22 09:10:00,751.327,18265.9,26.7236,49.9971,228.085,6097.15,-275.029,26.7127,49.998,228.115,6104.1,-299.653,26.6031,49.9982,227.504,6064.65,-250.3
2023-06-22 09:15:00,749.502,21611.7,31.5015,50.0145,228.844,7219.64,-286.306,31.4285,50.0142,228.735,7201.3,-303.773,31.4208,50.0153,228.609,7190.76,-267.14
2023-06-22 09:20:00,749.822,24285.3,35.3013,49.9698,228.979,8091.76,-300.82,35.2381,49.9689,229.448,8093.28,-309.727,35.3066,49.9699,229.221,8100.22,-272.462
2023-06-22 09:25:00,749.491,23638.0,34.3591,50.0473,228.94,7879.87,-288.321,34.3338,50.0479,229.292,7888.34,-301.194,34.3368,50.0478,229.115,7869.76,-271.41
2023-06-22 09:30:00,749.851,7146.63,10.6765,50.0267,225.084,2390.04,-261.41,10.6937,50.0269,224.633,2391.5,-286.654,10.5774,50.0269,224.664,2365.09,-243.77
2023-06-22 09:35:00,749.766,23506.3,34.2351,49.9924,229.213,7848.67,-295.699,34.1311,49.9923,229.134,7823.12,-309.0,34.19,49.9921,228.873,7834.47,-285.366
2023-06-22 09:40:00,749.795,23985.5,34.8973,49.985,228.891,7996.9,-337.229,34.9125,49.985,228.902,8017.88,-368.741,34.8539,49.9854,228.976,7970.69,-300.577
2023-06-22 09:45:00,749.752,27258.1,39.5395,49.9766,229.854,9100.68,-318.516,39.4626,49.9771,229.526,9071.66,-320.32,39.5065,49.9765,229.629,9085.74,-296.654
2023-06-22 09:50:00,749.826,28409.5,41.0987,49.986,230.41,9469.11,-312.059,41.0358,49.9891,230.613,9466.0,-315.399,41.1181,49.9874,230.434,9474.44,-297.599
2023-06-22 09:55:00,749.696,26757.6,38.7322,50.011,229.852,8915.2,-311.418,38.7727,50.0109,230.214,8926.57,-332.338,38.6961,50.011,230.109,8915.8,-300.87
2023-06-22 10:00:00,749.697,29858.1,43.0693,50.0408,230.882,9961.51,-318.511,43.0288,50.0411,230.971,9957.31,-322.607,43.0327,50.0403,230.597,9939.25,-305.035
2023-06-22 10:05:00,749.649,9077.73,13.4836,50.0289,225.642,3027.71,-331.962,13.5061,50.0291,225.197,3026.17,-370.9,13.463,50.0283,224.999,3023.84,-280.479
2023-06-22 10:10:00,749.042,17646.3,25.8921,49.992,227.41,5884.31,-305.008,25.8684,49.9926,227.445,5889.44,-321.32,25.8672,49.9919,227.159,5872.57,-272.012
2023-06-22 10:15:00,749.881,6992.44,10.4931,50.0109,224.23,2344.12,-261.378,10.4779,50.0104,223.797,2333.86,-283.848,10.3766,50.0111,223.489,2314.46,-243.328
2023-06-22 10:20:00,749.626,30748.5,44.4776,50.025,230.618,10258.3,-320.577,44.4971,50.0252,230.253,10260.0,-335.667,44.413,50.0256,230.005,10230.2,-316.14
2023-06-22 10:25:00,750.481,19750.2,29.0219,50.0023,227.317,6604.48,-280.368,28.9254,50.0018,227.53,6580.52,-287.966,28.8965,50.0025,227.378,6565.17,-253.186
2023-06-22 10:30:00,749.787,32242.9,46.2456,50.0342,232.466,10772.1,-346.438,46.1616,50.0347,232.385,10745.3,-343.236,46.1742,50.035,232.142,10725.5,-328.048
2023-06-22 10:35:00,749.033,18473.1,26.9209,49.969,229.096,6164.11,-328.827,26.9348,49.9689,228.773,6155.79,-364.064,26.8964,49.969,228.233,6153.24,-294.541
2023-06-22 10:40:00,748.625,23020.8,33.308,49.9674,229.998,7675.33,-307.817,33.3779,49.9678,229.85,7687.01,-307.001,33.3078,49.9681,229.713,7658.43,-282.486
2023-06-22 10:45:00,749.659,9408.83,13.9492,49.9633,226.813,3134.43,-442.741,14.048,49.965,226.134,3140.49,-527.992,13.9319,49.9643,226.024,3133.9,-367.811
2023-06-22 10:50:00,749.694,10011.1,14.7899,50.0238,226.49,3337.45,-313.419,14.8186,50.0237,226.263,3340.83,-365.612,14.7518,50.0239,226.24,3332.86,-269.059
2023-06-22 10:55:00,749.692,6768.69,10.0979,49.9701,225.645,2267.4,-265.225,10.0968,49.9699,225.165,2260.1,-287.303,9.99345,49.9699,224.808,2241.19,-241.737
2023-06-22 11:00:00,748.79,25884.7,37.3785,50.0195,230.614,8627.65,-339.239,37.4105,50.0195,230.321,8626.08,-358.31,37.4197,50.0203,230.014,8630.94,-319.325
2023-06-22 11:05:00,749.834,9118.38,13.4985,49.9636,225.834,3050.02,-247.039,13.4912,49.9634,225.791,3041.44,-275.149,13.4351,49.9631,225.844,3026.92,-229.821
2023-06-22 11:10:00,749.556,6112.93,9.15837,49.9725,224.857,2041.7,-271.875,9.14676,49.9725,225.096,2038.78,-293.744,9.11796,49.972,223.942,2032.45,-253.545
2023-06-22 11:15:00,749.977,26976.1,39.0347,50.0082,230.575,9002.62,-345.34,39.0676,50.0084,230.325,8996.41,-369.1,38.9812,50.0083,230.03,8977.08,-316.156
2023-06-22 11:20:00,749.638,30980.3,44.6209,50.0084,231.632,10353.4,-316.675,44.5264,50.008,231.571,10312.5,-330.755,44.4794,50.008,231.871,10314.3,-303.646
2023-06-22 11:25:00,749.799,12190.8,17.9441,49.9722,226.562,4065.57,-326.683,18.0121,49.9717,226.191,4073.29,-376.193,17.9067,49.9717,226.708,4051.93,-284.152
2023-06-22 11:30:00,750.029,8358.08,12.4362,50.0345,225.717,2796.01,-304.367,12.4309,50.0349,225.46,2785.2,-357.095,12.3389,50.0341,225.553,2776.86,-266.987
2023-06-22 11:35:00,749.504,30103.7,43.362,50.0383,230.725,10036.0,-309.162,43.321,50.0386,230.917,10018.5,-315.691,43.3816,50.0391,231.325,10049.3,-311.794
2023-06-22 11:40:00,749.6,5632.51,8.47734,50.0069,225.054,1891.0,-278.137,8.45719,50.0072,224.412,1879.07,-298.676,8.3598,50.0079,224.361,1862.45,-256.969
2023-06-22 11:45:00,749.568,5828.99,8.75476,49.9743,224.925,1957.44,-277.425,8.70951,49.9747,224.804,1940.68,-293.754,8.66019,49.9749,224.661,1930.86,-255.618
2023-06-22 11:50:00,749.765,5827.7,8.72427,49.969,225.083,1951.67,-253.883,8.68477,49.9691,224.705,1936.33,-273.665,8.69457,49.9686,224.562,1939.7,-260.569
2023-06-22 11:55:00,749.755,6955.8,10.381,49.9831,225.562,2327.1,-271.464,10.3399,49.9823,225.153,2316.96,-287.813,10.3202,49.9829,224.775,2311.74,-246.349
2023-06-22 12:00:00,749.361,16441.2,24.0979,49.9886,227.638,5497.66,-267.547,24.0164,49.989,227.505,5471.46,-278.195,24.0458,49.9885,227.515,5472.08,-238.18
2023-06-22 12:05:00,868.137,33330.6,47.8424,50.0254,231.675,11124.0,-348.854,47.8172,50.0246,231.546,11112.1,-338.847,47.7893,50.025,231.769,11094.5,-326.582
2023-06-22 12:10:00,885.775,33315.9,47.8395,49.9698,232.129,11126.3,-348.263,47.8085,49.9698,231.742,11114.4,-345.988,47.715,49.9702,231.72,11075.2,-326.628
2023-06-22 12:15:00,749.703,9268.87,13.7398,50.0043,226.277,3100.38,-245.138,13.7036,50.0025,225.603,3082.4,-265.843,13.7318,50.0026,225.183,3086.09,-232.948
2023-06-22 12:20:00,749.735,24971.5,36.1063,49.9736,230.102,8330.07,-300.494,36.1587,49.9732,230.031,8340.81,-308.894,36.0613,49.9742,229.829,8300.61,-288.034
2023-06-22 12:25:00,749.775,14662.6,21.4469,49.9859,227.616,4884.37,-268.895,21.4751,49.9863,227.589,4887.58,-288.627,21.4596,49.9853,227.329,4890.62,-241.817
2023-06-22 12:30:00,749.65,10820.8,15.9763,50.0288,226.892,3619.43,-248.687,15.9437,50.0295,226.578,3609.64,-275.933,15.8956,50.0297,226.156,3591.7,-224.188
2023-06-22 12:35:00,749.686,7013.97,10.416,50.0189,227.066,2354.39,-271.468,10.3215,50.0186,226.813,2326.56,-285.249,10.3393,50.0186,226.391,2333.03,-243.842
2023-06-22 12:40:00,749.675,5100.53,7.65394,50.0285,226.782,1713.4,-300.26,7.62386,50.0279,226.418,1701.39,-316.761,7.53938,50.0288,225.905,1685.73,-264.716
2023-06-22 12:45:00,749.589,4803.79,7.19898,50.0107,226.921,1608.29,-304.535,7.21293,50.0109,225.857,1605.35,-314.212,7.12306,50.0105,225.799,1590.14,-265.817
2023-06-22 12:50:00,749.826,6253.94,9.29477,49.978,226.732,2093.77,-283.807,9.30778,49.9776,226.395,2088.44,-295.918,9.23091,49.9778,225.911,2071.73,-247.097
2023-06-22 12:55:00,749.418,10733.5,15.7214,49.9654,228.435,3586.74,-256.555,15.7205,49.9654,228.011,3580.79,-281.941,15.6623,49.9645,227.357,3566.02,-236.375
2023-06-22 13:00:00,749.56,9724.36,14.334,50.0243,227.84,3257.2,-336.336,14.3008,50.0248,226.986,3235.52,-389.448,14.2715,50.0234,226.794,3231.64,-284.259
2023-06-22 13:05:00,749.86,14115.4,20.546,49.9953,228.766,4710.63,-269.71,20.5709,49.9949,228.373,4706.66,-286.125,20.5372,49.9949,228.246,4698.14,-246.586
2023-06-22 13:10:00,749.573,25652.9,36.9253,50.0132,231.716,8575.96,-297.74,36.9013,50.0132,231.3,8545.91,-308.527,36.8384,50.0133,231.244,8531.04,-289.117
2023-06-22 13:15:00,749.337,24645.5,35.4699,49.9683,231.384,8222.25,-300.581,35.4463,49.9684,230.965,8198.52,-309.421,35.5306,49.968,230.801,8224.69,-293.7
2023-06-22 13:20:00,749.873,25713.6,37.0849,49.9693,231.417,8612.42,-348.445,36.9834,49.9688,231.558,8557.99,-380.559,36.9589,49.969,231.346,8543.21,-317.127
2023-06-22 13:25:00,749.474,27890.5,40.0416,50.0193,232.101,9319.78,-317.431,40.0228,50.0185,232.094,9297.73,-322.48,39.9533,50.0185,231.53,9273.04,-309.982
2023-06-22 13:30:00,749.646,26071.9,37.5745,49.9617,231.932,8735.77,-321.426,37.4609,49.9619,231.446,8674.28,-320.716,37.4135,49.9627,231.276,8661.87,-303.978
2023-06-22 13:35:00,748.695,25384.6,36.5872,49.9587,231.592,8482.09,-369.668,36.585,49.9587,231.174,8450.98,-384.628,36.5397,49.959,230.68,8451.56,-339.892
2023-06-22 13:40:00,749.619,26024.7,37.4026,50.004,232.08,8701.41,-303.772,37.33,50.0044,231.657,8658.98,-302.917,37.3561,50.0036,231.614,8664.29,-296.513
2023-06-22 13:45:00,749.938,25671.0,36.8166,50.0311,232.059,8564.6,-301.567,36.8561,50.0301,231.847,8551.61,-309.813,36.8522,50.0307,231.858,8554.78,-293.75
2023-06-22 13:50:00,749.487,28480.4,40.7473,50.0384,232.476,9503.0,-376.718,40.7752,50.0383,232.536,9487.25,-413.027,40.7105,50.038,232.733,9490.13,-353.199
2023-06-22 13:55:00,749.557,24854.9,35.6807,49.978,231.723,8283.45,-379.69,35.7279,49.9785,231.784,8282.12,-404.719,35.7504,49.9785,231.648,8289.37,-345.716
2023-06-22 14:00:00,749.649,25303.1,36.4247,49.9952,231.496,8458.11,-373.491,36.377,49.994,231.6,8428.44,-402.981,36.3543,49.9937,231.553,8416.58,-328.042
2023-06-22 14:05:00,749.692,22446.8,32.385,50.0045,231.122,7486.58,-331.328,32.4176,50.005,230.637,7478.81,-394.693,32.3931,50.0056,230.708,7481.44,-309.551
2023-06-22 14:10:00,749.711,23068.6,33.2983,49.9733,231.236,7712.79,-283.882,33.2654,49.9729,230.755,7683.93,-305.819,33.1943,49.9737,231.125,7671.88,-270.704
2023-06-22 14:15:00,750.171,16273.5,23.653,50.0227,229.509,5432.19,-267.068,23.613,50.0229,229.44,5419.14,-281.721,23.6171,50.0231,229.345,5422.18,-247.985
2023-06-22 14:20:00,749.761,28765.3,41.1987,49.9664,232.37,9605.89,-321.482,41.1886,49.9649,232.371,9595.61,-334.154,41.0789,49.9658,232.806,9563.78,-316.346
2023-06-22 14:25:00,749.724,20889.0,30.2294,50.0287,230.473,6979.84,-279.324,30.2047,50.0283,230.191,6958.05,-297.289,30.1727,50.0288,230.065,6951.06,-268.999
2023-06-22 14:30:00,749.394,27136.9,38.8989,49.9627,231.822,9039.35,-308.605,38.9757,49.9631,231.79,9062.08,-322.542,38.894,49.9636,232.052,9035.53,-304.918
2023-06-22 14:35:00,749.459,24123.5,34.7356,49.9948,231.27,8061.11,-300.766,34.678,49.9943,231.197,8026.14,-312.806,34.7124,49.9946,231.219,8036.23,-288.376
2023-06-22 14:40:00,749.8,25222.5,36.1846,50.0364,231.959,8398.1,-299.589,36.2472,50.037,231.604,8408.58,-314.088,36.2611,50.0367,231.558,8415.84,-294.087
2023-06-22 14:45:00,749.729,15842.7,23.0198,50.0406,229.489,5282.93,-265.311,23.036,50.0409,229.204,5276.34,-275.31,23.0369,50.0414,229.192,5283.45,-249.105
2023-06-22 14:50:00,749.831,13226.8,19.3227,50.0373,228.789,4425.34,-259.016,19.25,50.0385,228.733,4401.76,-281.014,19.2503,50.0378,228.469,4399.69,-240.964
2023-06-22 14:55:00,749.461,22939.3,33.0284,50.0217,230.972,7655.61,-296.469,33.092,50.021,230.92,7661.97,-313.993,33.0016,50.0211,230.462,7621.7,-286.565
2023-06-22 15:00:00,749.655,14797.4,21.5511,50.0375,228.764,4943.73,-271.735,21.5501,50.0371,228.85,4934.16,-282.44,21.501,50.0369,228.634,4919.5,-248.699
2023-06-22 15:05:00,749.536,20552.9,29.7029,49.9918,230.721,6866.56,-286.484,29.7021,49.9922,230.377,6851.51,-293.068,29.6586,49.9927,230.281,6834.81,-274.59
2023-06-22 15:10:00,749.828,20594.5,29.7624,49.9755,230.717,6877.45,-292.043,29.7857,49.9753,230.462,6875.42,-305.091,29.7068,49.9759,229.759,6841.66,-267.989
2023-06-22 15:15:00,749.76,19758.2,28.6139,49.9688,230.229,6598.64,-277.853,28.5356,49.9679,230.429,6578.25,-292.726,28.5981,49.9683,229.401,6581.35,-271.583
2023-06-22 15:20:00,749.568,19487.8,28.2895,49.9849,230.257,6523.15,-284.477,28.1927,49.9851,229.985,6481.34,-289.176,28.2128,49.9851,229.625,6483.36,-265.242
2023-06-22 15:25:00,749.558,19276.5,27.9189,50.0314,229.933,6442.04,-282.082,27.867,50.0313,229.799,6419.1,-295.881,27.8673,50.0307,230.014,6415.36,-265.798
2023-06-22 15:30:00,749.574,18820.7,27.3749,50.0071,230.22,6309.72,-329.258,27.2754,50.0082,229.725,6258.89,-361.35,27.231,50.0075,229.756,6252.11,-302.568
2023-06-22 15:35:00,749.678,18900.5,27.3604,49.9657,230.465,6307.1,-285.173,27.3426,49.9652,230.011,6295.36,-294.283,27.3548,49.9654,229.694,6298.07,-274.554
2023-06-22 15:40:00,749.667,17926.3,26.0004,50.0382,230.153,5989.14,-320.489,25.9524,50.0387,229.787,5966.76,-361.81,25.9616,50.0385,229.838,5970.4,-291.801
2023-06-22 15:45:00,749.689,18155.8,26.3511,50.0034,229.944,6068.57,-274.53,26.2882,50.0044,229.481,6040.31,-282.29,26.3364,50.0029,229.45,6046.89,-263.316
2023-06-22 15:50:00,749.726,16640.2,24.1593,49.9781,229.638,5547.39,-265.741,24.1589,49.9784,229.449,5551.28,-285.988,24.1626,49.9775,228.995,5541.5,-260.167
2023-06-22 15:55:00,749.825,15541.9,22.6068,50.0051,229.965,5203.07,-270.163,22.5984,50.0052,229.402,5180.19,-276.912,22.5407,50.0049,229.111,5158.65,-258.696
2023-06-22 16:00:00,749.712,14535.6,21.1704,49.9862,229.487,4855.04,-271.648,21.184,49.9861,228.678,4855.72,-293.164,21.1038,49.985,228.509,4824.81,-248.697
2023-06-22 16:05:00,749.677,14625.2,21.2984,50.0407,229.308,4887.04,-257.845,21.2669,50.0405,228.67,4868.79,-275.139,21.2735,50.0398,228.419,4869.38,-250.297
2023-06-22 16:10:00,749.551,14247.0,20.7525,49.963,229.261,4762.71,-257.783,20.7365,49.9633,228.334,4747.0,-274.513,20.7128,49.9635,228.253,4737.26,-249.728
2023-06-22 16:15:00,749.691,3776.83,5.80059,49.9608,225.947,1263.71,-358.56,5.81622,49.9605,225.118,1255.82,-381.557,5.73192,49.9601,225.113,1257.29,-311.296
2023-06-22 16:20:00,749.868,6935.78,10.2921,50.0303,227.144,2327.29,-273.352,10.2263,50.0303,226.54,2302.55,-294.193,10.2351,50.03,226.214,2305.95,-257.003
2023-06-22 16:25:00,749.718,2797.83,4.31258,50.0021,226.258,944.099,-248.864,4.25675,50.0029,225.661,924.291,-269.404,4.22694,50.0029,225.417,929.435,-220.028
2023-06-22 16:30:00,749.822,12327.5,18.0646,49.9862,228.654,4129.38,-256.865,18.0133,49.9877,228.04,4111.41,-265.952,17.9446,49.9865,227.96,4086.69,-234.517
2023-06-22 16:35:00,749.781,11500.6,16.8613,49.9642,228.131,3851.5,-257.585,16.7869,49.9649,227.917,3824.93,-280.223,16.7879,49.9649,227.739,3824.19,-247.365
2023-06-22 16:40:00,749.515,6625.31,9.84217,50.0,226.687,2221.92,-275.398,9.81647,50.0,226.349,2210.25,-290.979,9.73791,50.0005,226.289,2193.14,-257.698
2023-06-22 16:45:00,749.867,7959.49,11.7379,49.9983,227.498,2662.55,-271.001,11.7232,49.9976,226.885,2651.28,-289.821,11.6973,49.9984,226.368,2645.67,-248.693
2023-06-22 16:50:00,749.709,7040.97,10.4381,49.9686,227.223,2358.14,-267.237,10.4047,49.9684,226.805,2343.11,-295.045,10.3654,49.9688,226.518,2339.72,-254.647
2023-06-22 16:55:00,749.765,8135.57,12.0169,49.9731,227.358,2729.19,-270.873,11.9879,49.973,226.678,2709.23,-288.027,11.94,49.9732,226.363,2697.15,-251.606
2023-06-22 17:00:00,749.698,5989.94,8.95394,49.9702,227.309,2018.93,-286.474,8.86331,49.9697,226.305,1988.78,-300.684,8.82288,49.9702,226.09,1982.24,-262.898
2023-06-22 17:05:00,749.903,6044.23,9.03775,50.0228,226.54,2022.77,-337.052,9.03588,50.0231,225.911,2014.68,-365.139,8.96299,50.0229,225.802,2006.78,-293.209
2023-06-22 17:10:00,749.762,5126.74,7.70084,49.9795,226.117,1721.69,-300.265,7.68193,49.9805,226.036,1712.49,-315.298,7.57517,49.9795,225.699,1692.55,-268.593
2023-06-22 17:15:00,749.75,7763.85,11.5407,50.0046,227.325,2606.08,-317.626,11.5066,50.0044,226.77,2592.13,-352.945,11.3917,50.0047,226.425,2565.64,-278.938
2023-06-22 17:20:00,749.57,6813.62,10.1251,49.9928,226.991,2283.63,-277.612,10.0998,49.9922,226.436,2270.39,-296.592,10.0435,49.9931,225.94,2259.6,-256.053
2023-06-22 17:25:00,749.594,6844.38,10.1502,49.994,226.851,2287.85,-278.769,10.1326,49.9937,226.117,2282.27,-295.836,10.117,49.9931,225.744,2274.26,-260.481
2023-06-22 17:30:00,749.741,7323.38,10.831,50.0379,227.056,2450.62,-270.194,10.8371,50.0375,226.406,2444.65,-286.239,10.7622,50.0381,226.517,2428.1,-254.051
2023-06-22 17:35:00,749.765,5609.6,8.36729,49.9806,226.551,1873.69,-292.974,8.37508,49.9805,226.148,1875.17,-306.174,8.311,49.9802,225.936,1860.74,-262.836
2023-06-22 17:40:00,749.487,2804.39,4.33747,49.9643,225.93,951.086,-245.074,4.3136,49.9636,225.102,934.105,-270.985,4.1937,49.9639,224.75,919.194,-217.199
2023-06-22 17:45:00,749.762,2740.28,4.20542,50.0299,225.928,922.186,-236.485,4.21971,50.0301,224.903,913.823,-265.813,4.1328,50.0299,224.378,904.268,-218.26
2023-06-22 17:50:00,749.513,2605.39,4.03625,49.9779,225.266,879.404,-239.221,3.99909,49.9777,224.536,862.876,-261.578,3.94459,49.9776,224.787,863.111,-210.73
2023-06-22 17:55:00,749.794,1551.83,2.61506,49.9905,224.901,535.963,-247.159,2.58188,49.9902,224.553,514.907,-270.276,2.44319,49.9908,224.106,500.956,-225.733
2023-06-23 06:00:00,749.956,83.3803,1.14108,50.0043,220.922,23.1605,-251.647,1.26752,50.0044,221.109,21.1813,-279.726,0.913728,50.0032,220.339,39.0385,-198.01
2023-06-23 06:05:00,749.807,260.432,1.21493,50.032,221.722,81.1169,-257.248,1.36691,50.0322,221.436,89.5438,-289.796,1.13457,50.0309,221.142,89.7713,-234.912
2023-06-23 06:10:00,749.841,302.092,1.21725,49.9652,221.39,83.9215,-255.84,1.35975,49.965,220.791,101.587,-283.234,1.17485,49.9651,220.828,116.584,-232.006
2023-06-23 06:15:00,749.953,609.51,1.47738,50.0026,221.615,220.028,-243.633,1.534,50.003,221.149,193.317,-280.226,1.35277,50.003,221.372,196.165,-227.044
2023-06-23 06:20:00,749.669,854.907,1.69728,50.039,221.534,297.312,-230.885,1.73872,50.0387,221.137,279.757,-265.208,1.58784,50.0381,220.918,277.838,-215.534
2023-06-23 06:25:00,749.681,1080.82,1.995,49.9928,221.415,370.468,-240.289,2.01103,49.9914,220.8,354.116,-270.749,1.88724,49.9922,220.614,356.231,-215.831
2023-06-23 06:30:00,749.893,1122.75,2.08347,49.968,221.258,390.465,-245.717,2.05563,49.9676,221.044,365.991,-271.984,1.92277,49.9674,220.812,366.296,-217.041
2023-06-23 06:35:00,749.776,1301.01,2.25965,50.0244,221.647,441.265,-239.648,2.26783,50.0256,221.453,428.955,-264.591,2.16377,50.0246,221.317,430.789,-211.841
2023-06-23 06:40:00,749.727,1421.04,2.41827,50.0161,222.204,488.145,-227.962,2.38327,50.0155,221.884,466.827,-252.4,2.28109,50.0163,221.355,466.065,-199.061
2023-06-23 06:45:00,750.15,1511.06,2.53187,50.0378,221.79,514.31,-226.366,2.5294,50.0377,221.595,499.435,-257.412,2.42657,50.0371,221.264,497.312,-205.127
2023-06-23 06:50:00,750.059,1693.19,2.88541,50.0193,221.299,575.215,-278.611,2.91122,50.0198,221.244,561.532,-318.468,2.73817,50.0196,220.848,556.447,-239.987
2023-06-23 06:55:00,749.985,1627.1,2.70711,50.0289,223.354,555.704,-239.716,2.66603,50.028,223.175,536.888,-260.048,2.57385,50.0294,222.631,534.507,-209.339
2023-06-23 07:00:00,749.876,1168.95,2.06301,49.9994,223.153,400.142,-228.874,2.0857,49.9984,222.806,385.848,-260.582,1.96376,49.9988,222.283,382.958,-211.472
2023-06-23 07:05:00,749.754,861.366,1.77157,50.0094,222.613,300.991,-256.556,1.77953,50.0096,222.674,281.388,-280.123,1.60905,50.0092,221.927,278.987,-224.084
2023-06-23 07:10:00,749.834,978.209,1.87752,49.9989,222.85,336.452,-249.668,1.87364,49.9979,222.439,318.034,-270.431,1.74493,49.9991,222.41,323.723,-215.728
2023-06-23 07:15:00,750.145,1333.4,2.32201,50.0026,223.2,459.099,-240.004,2.29907,50.0021,222.337,441.215,-260.762,2.15349,50.0025,222.458,433.082,-206.896
